Node_ID,Weight
107447,1.38E-05
75502,1.28E-05
123045,4.01E-05
64565,5.84E-05
122112,7.40E-06
101707,4.08E-05
777,4.73E-05
60472,2.41E-05
116677,3.00E-05
49248,1.44E-05
49920,0.000148306
93422,1.94E-05
89330,1.97E-05
2220,2.29E-05
79371,2.38E-05
112448,2.17E-05
79105,1.35E-05
91197,1.47E-05
84258,2.14E-05
124729,3.41E-05
10104,1.41E-05
99997,4.83E-05
123173,2.23E-05
114190,1.09E-05
84527,1.11E-05
92946,2.78E-05
104130,1.23E-05
63026,0.000108613
121674,3.11E-05
53076,8.86E-06
48533,1.21E-05
66797,0.001065095
12236,4.81E-05
126155,2.32E-05
63995,1.79E-05
119258,1.61E-05
65320,1.24E-05
79783,3.83E-05
83459,1.40E-05
12240,6.63E-05
871,5.16E-06
99706,1.75E-05
65893,0.00032013
62658,3.53E-05
11024,8.83E-06
114865,3.23E-05
2021,2.53E-05
119443,2.88E-05
67999,1.31E-05
98061,2.66E-05
69943,0.000146957
106702,4.90E-05
54325,3.16E-05
106330,1.81E-05
120964,5.14E-05
101559,2.01E-05
94540,2.73E-05
75316,1.58E-05
105723,2.63E-05
94195,1.66E-05
56837,2.16E-05
52253,3.05E-05
82150,4.76E-05
86869,2.88E-05
95867,1.80E-05
107358,1.36E-05
90116,9.16E-06
78130,4.60E-05
120251,1.42E-05
77449,1.52E-05
2946,5.16E-06
58947,2.68E-05
10790,2.86E-05
50611,1.86E-05
68229,1.86E-05
65440,2.07E-05
10471,2.75E-05
105116,1.44E-05
67846,1.86E-05
121792,2.27E-05
64163,1.23E-05
89257,8.84E-05
120898,2.52E-05
110509,5.57E-05
85284,0.000129131
110267,1.05E-05
101773,2.29E-05
49368,4.35E-05
84012,3.50E-05
93594,2.27E-05
119343,4.77E-05
8269,7.34E-06
121867,2.89E-05
5403,8.29E-05
75422,8.26E-06
75382,1.66E-05
78497,2.24E-05
68616,2.56E-05
96081,2.74E-05
84405,1.98E-05
69142,2.02E-05
111206,1.59E-05
65504,1.27E-05
62550,1.58E-05
115058,1.51E-05
49142,2.08E-05
47062,1.73E-05
92977,1.46E-05
69394,2.42E-05
98580,1.87E-05
65143,1.20E-05
77453,1.72E-05
106003,1.64E-05
107362,1.21E-05
11420,0.000127458
126451,3.14E-05
9660,3.06E-05
11774,7.29E-06
65721,2.62E-05
74823,9.98E-06
10986,5.67E-05
3966,4.84E-05
59142,3.37E-05
11110,8.01E-05
116142,8.33E-05
8698,5.16E-06
119860,4.35E-05
86172,1.31E-05
88957,4.36E-05
9438,8.10E-05
79881,1.86E-05
70131,1.36E-05
102251,4.19E-05
7548,7.15E-05
83735,3.46E-05
87078,7.42E-05
56859,1.02E-05
101539,2.15E-05
119650,1.48E-05
98043,2.53E-05
119278,3.62E-05
84180,3.66E-05
87148,2.03E-05
6739,2.21E-05
53230,2.03E-05
73404,3.77E-05
88564,1.25E-05
124820,7.05E-06
82620,1.31E-05
73129,9.40E-06
75003,5.20E-05
105223,2.67E-05
122541,9.97E-06
102973,2.35E-05
64147,2.24E-05
116501,4.06E-05
88327,2.53E-05
107968,1.68E-05
7519,4.68E-05
49240,3.07E-05
5147,0.000129928
9672,5.16E-05
9408,7.54E-06
47394,3.42E-05
102569,2.07E-05
111620,1.56E-05
6125,1.56E-05
90445,2.38E-05
8586,1.09E-05
65232,1.03E-05
5449,0.000140145
54037,3.16E-05
72535,2.09E-05
82795,1.06E-05
120750,3.36E-05
2457,4.70E-05
81318,3.64E-05
4594,4.73E-05
85308,0.000112267
119621,4.61E-05
51747,9.19E-06
55175,4.88E-05
3014,2.16E-05
109029,4.41E-05
53587,1.25E-05
64364,1.84E-05
47474,3.07E-05
52449,7.24E-05
69070,8.95E-06
56400,2.11E-05
74699,3.30E-05
111973,2.47E-05
78423,1.25E-05
124130,1.91E-05
95724,2.42E-05
52918,2.14E-05
97779,2.41E-05
97711,2.64E-05
109960,2.22E-05
21655,2.77E-05
76754,1.55E-05
105403,3.87E-05
66954,1.30E-05
6405,7.73E-05
106808,4.80E-05
4678,2.56E-05
75548,9.35E-06
122859,1.61E-05
101307,2.87E-05
56992,1.57E-05
94443,2.60E-05
123125,1.52E-05
71826,1.18E-05
79764,2.14E-05
82342,1.24E-05
125367,2.89E-05
69460,7.58E-06
96343,2.38E-05
85883,4.93E-05
79544,2.58E-05
9410,7.54E-06
68063,2.38E-05
120900,1.69E-05
98925,0.000130028
114843,3.69E-05
114218,4.45E-05
71593,3.54E-05
98648,8.13E-06
119680,5.41E-05
75971,7.82E-05
110176,5.91E-05
79028,3.04E-05
6057,9.94E-05
107083,1.13E-05
88747,2.27E-05
60442,1.68E-05
97401,2.31E-05
77377,4.44E-05
66896,1.70E-05
64938,4.51E-05
102721,2.82E-05
94749,9.88E-06
72410,2.11E-05
16362,1.24E-05
74114,2.06E-05
7770,9.12E-05
125922,1.53E-05
59114,2.69E-05
122373,4.89E-05
4979,4.47E-05
83190,2.14E-05
73613,4.23E-05
76702,2.13E-05
61352,2.26E-05
95501,4.99E-05
89064,6.60E-05
86632,4.00E-05
51525,1.05E-05
73221,1.77E-05
123820,1.28E-05
72010,1.32E-05
77365,4.67E-05
122144,1.58E-05
53006,2.03E-05
114900,6.11E-05
101553,1.49E-05
55827,2.80E-05
91138,1.81E-05
106474,3.89E-05
76045,2.50E-05
12670,6.87E-05
70321,3.48E-05
119846,2.86E-05
77455,6.27E-05
117147,2.16E-05
74000,1.71E-05
83134,1.63E-05
107645,3.09E-05
3256,1.82E-05
49834,1.21E-05
102914,1.44E-05
11168,7.09E-06
72122,1.03E-05
85729,1.42E-05
70496,1.29E-05
102971,3.93E-05
85280,1.69E-05
100664,3.42E-05
120536,2.32E-05
76230,0.000105691
55220,1.37E-05
86875,2.31E-05
81414,9.88E-06
7066,0.000131113
111572,1.27E-05
77249,1.82E-05
86934,7.84E-05
53382,1.60E-05
79871,1.33E-05
69090,3.99E-05
8743,2.98E-05
57026,4.65E-05
106658,3.79E-05
117493,1.16E-05
90005,1.97E-05
103371,4.52E-05
93481,1.86E-05
113816,2.68E-05
1975,1.46E-05
114517,3.37E-05
81104,2.56E-05
75817,1.24E-05
36672,4.87E-05
125316,1.67E-05
88273,1.94E-05
50903,2.87E-05
111494,3.99E-05
75102,5.48E-05
60018,1.08E-05
96885,1.51E-05
106656,2.72E-05
120756,2.34E-05
123500,3.18E-05
99488,2.39E-05
5457,5.16E-06
119361,9.23E-05
58943,1.85E-05
73043,1.59E-05
93227,1.61E-05
101523,2.27E-05
76633,2.60E-05
44288,1.47E-05
73500,2.21E-05
38007,1.42E-05
118278,1.60E-05
92834,2.33E-05
124980,1.28E-05
110295,3.06E-05
63194,2.60E-05
56575,1.34E-05
86554,3.30E-05
67396,3.41E-05
72598,1.37E-05
89457,8.95E-06
91510,5.00E-05
71709,2.33E-05
91822,2.89E-05
82727,2.23E-05
121621,2.55E-05
110218,3.31E-05
48054,4.14E-05
82186,1.31E-05
54559,3.63E-05
58342,3.74E-05
80524,3.05E-05
115449,2.17E-05
109275,4.23E-05
100676,3.03E-05
63456,4.88E-05
52664,2.49E-05
83253,3.10E-05
12909,6.84E-05
80845,4.13E-05
108483,1.44E-05
108286,1.02E-05
67636,2.86E-05
53425,4.00E-05
3181,4.19E-05
108222,1.92E-05
66860,1.52E-05
100985,1.34E-05
113803,2.79E-05
120087,1.70E-05
68656,1.19E-05
115500,4.54E-05
65490,7.40E-05
107111,2.72E-05
77702,3.34E-05
109577,3.31E-05
102367,2.13E-05
48899,6.66E-05
4068,3.70E-05
58410,8.82E-06
61629,1.35E-05
58017,1.64E-05
96448,2.19E-05
47664,3.17E-05
1428,9.25E-05
60960,3.06E-05
109852,1.51E-05
93397,5.54E-05
104424,4.33E-05
70371,1.63E-05
73438,1.65E-05
69192,1.69E-05
8963,9.33E-06
53513,2.22E-05
106265,1.49E-05
6307,5.28E-05
39130,5.18E-05
120870,5.09E-05
80068,1.93E-05
89149,2.23E-05
49526,2.32E-05
90122,5.21E-05
117815,3.05E-05
76880,2.68E-05
16874,2.03E-05
6378,3.45E-05
92523,1.68E-05
4052,5.11E-05
122722,2.73E-05
99878,1.30E-05
8417,1.82E-05
98512,0.000235365
93680,2.37E-05
96124,1.37E-05
101220,1.98E-05
69003,1.19E-05
96354,2.18E-05
48621,0.000120176
70513,2.29E-05
69766,3.45E-05
120692,7.05E-05
81668,2.00E-05
73956,1.22E-05
125435,3.30E-05
67372,3.08E-05
53866,1.99E-05
109603,8.91E-05
7921,5.16E-06
112082,1.85E-05
7852,6.96E-05
65572,1.41E-05
6235,5.16E-06
118310,0.000101792
121326,3.77E-05
102633,2.45E-05
78090,2.48E-05
67971,2.37E-05
3862,9.99E-05
114440,1.07E-05
7035,0.00010557
83100,2.19E-05
48056,2.03E-05
100973,3.71E-05
54249,2.22E-05
104504,1.40E-05
126205,2.05E-05
105990,7.29E-06
57192,2.66E-05
3420,6.76E-06
3114,8.20E-05
92437,1.49E-05
55850,1.17E-05
109750,2.51E-05
5703,5.65E-05
121891,9.63E-05
91676,8.21E-05
78861,7.76E-05
5966,7.86E-05
80037,8.30E-05
2970,6.81E-05
67640,1.65E-05
104036,2.19E-05
70365,1.19E-05
72212,2.09E-05
89091,1.34E-05
63472,1.11E-05
34812,1.41E-05
105970,2.12E-05
77678,1.92E-05
78937,8.75E-06
124372,2.04E-05
102759,1.21E-05
11128,3.10E-05
56711,3.48E-05
50192,2.34E-05
52880,1.85E-05
97027,1.21E-05
117208,4.67E-05
121242,1.14E-05
11457,3.44E-05
95301,1.14E-05
2914,4.14E-05
108535,2.73E-05
70061,1.73E-05
126439,1.93E-05
90489,1.52E-05
115171,7.00E-05
124264,2.18E-05
62896,1.67E-05
74655,1.14E-05
63551,3.23E-05
48815,6.94E-05
110956,1.19E-05
79779,2.38E-05
88509,2.80E-05
2235,1.02E-05
112456,2.58E-05
46731,2.01E-05
3866,1.33E-05
82626,1.33E-05
77125,2.68E-05
80504,2.39E-05
55200,1.14E-05
126023,2.68E-05
121925,7.78E-05
1,4.64E-05
12782,3.93E-05
112753,1.48E-05
77745,2.38E-05
114735,2.68E-05
82506,3.27E-05
56022,5.44E-05
57008,3.40E-05
104141,2.37E-05
47396,3.52E-05
58532,1.60E-05
114326,1.32E-05
101671,1.42E-05
97413,9.56E-05
82323,3.73E-05
100188,2.52E-05
89627,1.38E-05
78356,1.06E-05
82777,8.88E-05
65077,3.12E-05
111904,2.02E-05
46575,2.19E-05
59049,0.000228693
118442,1.69E-05
54599,0.000116707
54794,1.91E-05
60036,2.40E-05
56464,4.59E-05
62170,2.75E-05
94213,2.64E-05
102896,1.44E-05
119692,1.87E-05
63443,3.00E-05
88588,6.17E-05
104242,1.45E-05
103457,1.80E-05
89173,1.50E-05
111140,2.36E-05
78192,1.07E-05
48994,2.16E-05
52237,1.55E-05
126269,0.000118637
36766,3.32E-05
109581,2.37E-05
88214,1.38E-05
93489,1.86E-05
100355,1.95E-05
111144,1.52E-05
85237,4.00E-05
47614,3.77E-05
77325,2.99E-05
79752,5.31E-05
83112,2.67E-05
5789,3.40E-05
88055,4.77E-05
3923,4.57E-05
99743,1.72E-05
30897,2.44E-05
80255,2.48E-05
97755,1.36E-05
6883,5.16E-06
51360,2.68E-05
52333,1.20E-05
67483,2.61E-05
77787,1.64E-05
92775,4.95E-05
84876,9.22E-05
76523,1.55E-05
73319,1.99E-05
66281,3.72E-05
117889,2.35E-05
28144,4.21E-05
115074,2.14E-05
105871,1.45E-05
57108,1.42E-05
108911,4.17E-05
88259,1.25E-05
105936,3.22E-05
49246,4.38E-05
51485,3.41E-05
84956,8.20E-05
47952,2.79E-05
7031,5.16E-06
66139,1.77E-05
124208,3.25E-05
118312,3.81E-05
9318,1.85E-05
94147,4.66E-05
98308,1.92E-05
53701,2.62E-05
53719,2.21E-05
2260,5.14E-05
104331,0.000106979
64910,4.98E-05
94145,2.53E-05
118478,1.42E-05
78929,1.49E-05
111345,3.11E-05
69178,0.00013804
93279,2.14E-05
5157,4.78E-05
69013,1.82E-05
107049,4.31E-05
97143,2.85E-05
111965,1.38E-05
586,2.65E-05
102840,4.77E-05
123088,5.72E-05
116614,1.04E-05
64723,1.27E-05
114375,1.68E-05
61147,1.17E-05
112961,2.46E-05
66251,2.11E-05
69959,3.83E-05
80737,1.86E-05
98787,1.72E-05
1054,5.16E-06
105954,1.97E-05
60719,5.25E-05
98984,2.04E-05
112046,2.62E-05
103383,4.38E-05
122176,5.27E-05
74412,2.74E-05
119337,1.17E-05
118258,1.72E-05
122774,1.45E-05
44644,3.48E-05
81044,1.38E-05
119058,8.65E-05
49408,1.13E-05
2808,6.73E-05
57970,1.32E-05
116095,2.84E-05
63043,1.61E-05
105197,3.25E-05
115846,3.37E-05
5834,1.26E-05
53870,8.13E-05
85797,1.35E-05
94043,2.38E-05
7927,5.16E-06
9625,6.85E-05
113357,2.36E-05
2648,2.44E-05
52820,0.00013753
50683,2.34E-05
5223,1.96E-05
95063,2.43E-05
57914,2.58E-05
18088,1.56E-05
51055,1.97E-05
47446,1.53E-05
98149,2.27E-05
9489,3.32E-05
99261,1.90E-05
60498,4.19E-05
55177,5.79E-05
85015,0.00010638
9491,2.76E-05
46765,4.81E-05
87215,9.88E-06
68429,1.56E-05
110520,4.33E-05
121371,2.30E-05
74685,1.44E-05
6297,5.16E-06
65654,3.62E-05
15423,3.81E-05
52059,5.85E-05
71153,1.19E-05
28212,8.72E-05
8672,5.16E-06
38373,2.56E-05
85431,2.00E-05
115419,1.35E-05
12416,7.80E-06
73662,1.28E-05
61417,1.07E-05
69444,3.22E-05
78728,5.47E-05
97010,5.11E-05
89129,1.22E-05
83231,1.12E-05
74270,3.39E-05
97918,2.81E-05
12922,2.80E-05
93059,1.97E-05
109364,5.22E-05
94878,2.14E-05
54180,1.47E-05
79508,3.68E-05
9820,1.06E-05
59777,2.14E-05
54654,3.06E-05
76947,1.17E-05
53455,2.21E-05
5550,5.16E-06
70391,2.00E-05
52459,0.000127672
82514,2.44E-05
89291,1.97E-05
120992,2.34E-05
47506,1.74E-05
85278,1.25E-05
123768,1.35E-05
94733,2.93E-05
73557,3.13E-05
2604,8.48E-06
98639,9.90E-06
70315,4.70E-05
58195,4.10E-05
124262,1.29E-05
116737,1.24E-05
49384,2.84E-05
96896,3.52E-05
83487,7.08E-05
106112,2.52E-05
123613,2.56E-05
1384,5.58E-05
98333,1.64E-05
64404,6.09E-05
6173,0.000148252
8719,2.65E-05
54706,0.000119264
108545,1.71E-05
117532,0.000178302
51915,7.29E-06
64699,6.03E-05
124490,0.000102168
120988,3.74E-05
73966,3.40E-05
89699,2.43E-05
10154,4.90E-05
115981,2.04E-05
97097,2.20E-05
116428,9.42E-06
112680,1.42E-05
16890,3.58E-05
99764,5.58E-05
96942,4.22E-05
52115,4.70E-05
107316,1.59E-05
102403,2.55E-05
82094,8.59E-05
71972,1.60E-05
58484,1.96E-05
48101,3.16E-05
62347,2.01E-05
2027,3.26E-05
48299,1.44E-05
4156,2.72E-05
53996,0.000115665
12805,0.00012807
87406,3.90E-05
7021,5.16E-06
120926,2.35E-05
47450,1.32E-05
73696,2.09E-05
102199,1.98E-05
110234,2.44E-05
74833,2.58E-05
60207,5.51E-05
90084,2.08E-05
58994,1.96E-05
113393,2.65E-05
83960,2.64E-05
81987,1.49E-05
104526,8.94E-06
93876,1.60E-05
80664,1.21E-05
105085,1.97E-05
57202,7.19E-05
100459,2.38E-05
122138,1.65E-05
124168,3.63E-05
93333,2.16E-05
123559,1.19E-05
46578,2.93E-05
67939,1.50E-05
116182,5.97E-05
5580,5.16E-06
86149,1.69E-05
7700,4.67E-05
84952,0.000101325
80709,1.20E-05
116039,2.17E-05
101968,0.000126534
10568,4.31E-05
92367,3.04E-05
118587,1.79E-05
71707,3.05E-05
114238,2.61E-05
80899,1.60E-05
103919,2.01E-05
115578,2.02E-05
112986,0.000132376
97449,5.10E-05
89338,1.97E-05
64315,4.27E-05
64908,1.58E-05
87203,7.19E-05
112773,1.70E-05
106528,3.22E-05
56175,3.58E-05
55476,1.25E-05
69524,2.66E-05
93775,1.45E-05
111341,9.36E-05
75843,5.39E-05
75612,3.25E-05
96948,4.06E-05
113860,2.81E-05
61861,1.98E-05
116107,2.07E-05
107481,6.77E-05
72434,2.24E-05
52788,3.26E-05
91126,2.98E-05
87643,1.97E-05
8364,5.16E-06
56087,2.95E-05
105837,1.09E-05
102105,9.15E-06
55460,2.37E-05
122215,1.73E-05
63409,1.65E-05
65845,1.48E-05
114127,1.95E-05
101661,3.01E-05
82988,1.13E-05
47556,5.25E-05
102383,1.08E-05
49316,2.31E-05
109045,1.33E-05
101270,3.13E-05
80478,4.03E-05
1957,1.65E-05
4718,2.47E-05
101214,3.63E-05
122871,7.57E-06
105015,2.38E-05
7221,1.98E-05
99862,2.86E-05
56008,4.38E-05
97139,1.82E-05
9006,5.16E-06
11562,1.88E-05
96192,1.99E-05
76435,2.04E-05
112672,6.37E-05
68552,1.82E-05
105049,1.05E-05
56921,9.94E-05
115289,1.57E-05
86710,0.000132664
71337,9.44E-05
90243,7.63E-05
75697,1.64E-05
123508,2.60E-05
122949,1.65E-05
119578,1.87E-05
2748,1.15E-05
60058,2.88E-05
113656,2.52E-05
10742,8.87E-05
67530,2.93E-05
3788,3.22E-05
102703,1.83E-05
55305,1.89E-05
120138,2.87E-05
65276,0.00010504
86524,1.89E-05
73974,3.36E-05
99290,1.90E-05
107457,1.39E-05
63841,8.44E-06
74449,2.28E-05
80725,1.65E-05
11823,2.90E-05
112148,2.04E-05
63653,2.56E-05
115997,1.72E-05
74390,3.09E-05
63547,3.47E-05
1468,5.16E-06
69086,2.37E-05
100198,2.75E-05
125557,1.73E-05
11639,8.91E-06
23260,1.82E-05
93869,3.05E-05
1038,4.37E-05
49524,1.68E-05
121968,1.92E-05
117941,1.76E-05
97077,3.41E-05
79204,1.96E-05
6436,5.16E-06
99439,7.72E-05
92286,2.98E-05
115767,2.86E-05
112128,1.05E-05
112158,1.80E-05
95682,1.17E-05
11895,5.68E-05
4602,7.54E-06
71713,1.67E-05
88323,0.000116034
56522,1.89E-05
29358,2.34E-05
98171,2.47E-05
81366,1.96E-05
97821,3.12E-05
109333,2.20E-05
55284,2.12E-05
108784,1.92E-05
74485,2.72E-05
112409,2.09E-05
105637,1.84E-05
120397,6.20E-05
71678,2.68E-05
81133,3.50E-05
93129,2.11E-05
116571,1.14E-05
54111,1.68E-05
12547,3.24E-05
52409,1.46E-05
67560,1.81E-05
124289,1.76E-05
83407,1.62E-05
106062,1.73E-05
124182,8.98E-06
50941,2.49E-05
117361,6.51E-05
99741,2.12E-05
72385,1.72E-05
96707,1.39E-05
119682,1.87E-05
91492,3.60E-05
105747,2.32E-05
103671,2.92E-05
108842,5.68E-05
72347,2.20E-05
10740,5.16E-06
107105,2.30E-05
125579,1.36E-05
79664,4.83E-05
53752,8.55E-06
89790,2.49E-05
110121,1.56E-05
12553,2.21E-05
126003,1.19E-05
122741,1.88E-05
59857,2.44E-05
64936,4.15E-05
85839,1.68E-05
6597,7.47E-05
85318,4.41E-05
91572,1.53E-05
81640,2.00E-05
74513,8.39E-06
102832,8.18E-06
116438,3.34E-05
89531,2.82E-05
84784,3.56E-05
108840,1.07E-05
82936,4.36E-05
68009,3.98E-05
6836,2.04E-05
80444,2.48E-05
118434,6.10E-05
82482,2.82E-05
109311,1.97E-05
36496,2.00E-05
3382,1.34E-05
1967,4.20E-05
79959,1.42E-05
76990,1.99E-05
66519,2.06E-05
46818,3.80E-05
594,2.64E-05
58526,3.63E-05
8436,5.16E-06
79385,2.01E-05
64513,6.64E-05
72375,1.13E-05
9463,2.84E-05
94536,5.84E-05
46638,1.92E-05
52624,3.55E-05
100204,3.32E-05
101763,3.60E-05
63437,5.79E-05
3872,2.79E-05
119707,1.87E-05
55036,2.04E-05
10768,1.83E-05
124176,1.01E-05
76926,1.25E-05
94789,3.86E-05
59342,4.02E-05
63236,2.49E-05
74142,1.31E-05
63174,4.15E-05
121210,1.42E-05
71295,1.20E-05
55064,2.84E-05
60684,3.32E-05
58027,3.38E-05
112295,5.11E-05
83461,3.16E-05
120852,3.07E-05
83687,3.63E-05
104809,3.37E-05
62925,2.82E-05
77593,3.74E-05
1612,1.31E-05
9267,3.44E-05
53786,0.000108166
63008,2.71E-05
78236,1.67E-05
7399,8.79E-05
96005,2.05E-05
47978,1.60E-05
113369,3.13E-05
65368,4.52E-05
80011,2.01E-05
108643,9.24E-06
126415,2.45E-05
70753,4.96E-05
62625,2.06E-05
56534,1.88E-05
108328,1.70E-05
120063,2.17E-05
52329,3.52E-05
67538,5.63E-05
12591,3.44E-05
77435,1.16E-05
55522,1.36E-05
105719,2.63E-05
99898,2.92E-05
123175,0.000109358
75424,1.58E-05
85782,4.26E-05
64248,1.27E-05
88485,3.00E-05
63924,1.49E-05
85233,3.55E-05
82579,9.54E-06
106122,1.49E-05
73514,8.52E-06
78843,7.20E-05
66690,2.02E-05
113616,1.82E-05
67348,1.40E-05
10330,1.90E-05
76401,2.60E-05
102922,1.93E-05
62367,1.74E-05
86023,2.12E-05
57796,1.58E-05
105532,0.000104142
59828,9.60E-06
64792,9.83E-06
94676,2.36E-05
67231,4.56E-05
110125,4.30E-05
125026,1.55E-05
48377,1.44E-05
124687,1.17E-05
116563,7.24E-06
8014,3.80E-05
60433,2.46E-05
48809,2.16E-05
96241,2.49E-05
90765,7.89E-05
2878,2.25E-05
100635,0.000131055
105397,2.68E-05
109235,8.10E-05
73944,1.04E-05
84960,4.22E-05
64625,3.11E-05
49238,1.57E-05
117744,2.67E-05
91520,1.62E-05
102227,2.37E-05
76615,1.78E-05
94712,3.28E-05
69522,0.000134009
94057,9.05E-05
39327,0.000144435
96630,3.33E-05
66649,4.74E-05
111035,1.98E-05
54489,1.72E-05
4208,3.54E-05
22660,1.52E-05
103183,1.10E-05
89739,5.58E-05
46271,3.08E-05
50044,1.87E-05
121873,2.99E-05
47844,2.20E-05
83429,1.39E-05
11665,2.65E-05
81502,2.30E-05
6239,2.34E-05
4246,5.16E-06
70697,2.91E-05
46590,6.27E-05
123212,1.16E-05
8584,4.05E-05
89107,3.99E-05
114940,1.61E-05
105543,1.44E-05
87048,1.68E-05
75188,0.000149788
12623,3.75E-05
89437,8.95E-06
75428,9.35E-06
75578,1.46E-05
51527,1.97E-05
115484,2.83E-05
94345,3.97E-05
107852,1.60E-05
90769,1.20E-05
83419,1.40E-05
65945,3.64E-05
117566,9.99E-06
111920,2.66E-05
81919,1.37E-05
47042,1.42E-05
54780,2.19E-05
4006,5.43E-05
57870,2.57E-05
71241,2.36E-05
20608,0.000194132
77483,7.50E-06
48030,1.37E-05
53533,3.85E-05
96114,5.14E-05
80868,7.13E-05
56585,1.34E-05
90174,1.51E-05
86353,3.74E-05
34399,2.07E-05
76936,2.93E-05
62265,2.54E-05
96837,2.46E-05
94836,2.87E-05
47532,8.04E-05
75122,5.65E-05
94882,8.28E-05
124238,1.92E-05
68458,1.03E-05
47766,1.71E-05
10144,2.04E-05
9627,2.62E-05
6773,2.65E-05
79702,4.74E-05
86096,5.42E-05
86419,1.98E-05
73229,1.77E-05
102858,1.84E-05
113255,2.23E-05
62063,3.02E-05
84163,2.15E-05
9255,8.79E-06
89263,3.49E-05
51790,2.23E-05
75180,1.31E-05
52646,7.14E-06
47976,2.02E-05
105079,2.55E-05
56619,1.06E-05
63496,3.77E-05
80130,2.70E-05
123822,2.74E-05
110403,1.32E-05
113220,5.20E-05
114515,3.32E-05
90780,1.67E-05
1676,4.47E-05
624,5.66E-05
83763,1.92E-05
56155,1.72E-05
119289,7.71E-06
92461,3.04E-05
91048,2.70E-05
59351,3.87E-05
72520,1.76E-05
91932,3.22E-05
58430,1.56E-05
106676,2.80E-05
50058,4.14E-05
114509,2.97E-05
60778,8.98E-05
65826,9.35E-05
114033,1.86E-05
11051,2.18E-05
48595,2.06E-05
101462,3.08E-05
65586,3.70E-05
12336,3.34E-05
104938,2.12E-05
57289,4.97E-05
58620,2.44E-05
73061,2.68E-05
96592,2.26E-05
99722,1.55E-05
73089,1.55E-05
65141,3.69E-05
61746,1.30E-05
113064,1.18E-05
54433,2.01E-05
69304,1.53E-05
116717,8.91E-06
107288,2.07E-05
114961,0.000180423
84284,4.23E-05
101837,2.29E-05
104831,6.60E-05
79323,2.37E-05
8030,3.44E-05
89619,1.99E-05
111349,4.24E-05
78060,2.00E-05
100148,1.52E-05
112522,1.64E-05
8975,5.41E-05
72969,1.13E-05
68116,4.82E-05
98998,1.58E-05
19120,1.54E-05
12583,3.02E-05
116124,2.17E-05
4058,2.79E-05
74980,2.61E-05
35558,8.68E-05
119520,2.30E-05
74573,1.14E-05
85665,1.64E-05
109990,1.42E-05
76822,4.09E-05
54425,1.74E-05
114406,2.71E-05
120474,1.36E-05
89393,3.06E-05
95114,4.30E-05
53517,5.35E-05
70858,2.49E-05
119203,3.10E-05
75951,1.67E-05
59551,1.44E-05
108016,4.25E-05
121254,1.64E-05
12595,5.33E-05
71287,1.64E-05
126241,1.47E-05
66407,3.38E-05
92858,2.51E-05
119291,8.34E-05
11517,5.02E-05
91786,2.61E-05
122608,3.07E-05
92272,1.95E-05
9688,0.00013056
2848,3.31E-05
114717,0.000151821
89910,9.55E-06
121933,1.76E-05
84676,1.48E-05
91913,3.23E-05
55876,6.13E-05
51995,9.48E-06
123802,2.64E-05
11357,6.60E-05
80223,1.14E-05
682,8.60E-06
7090,7.85E-05
73313,1.17E-05
81490,3.84E-05
47122,1.91E-05
104865,0.000139653
64082,3.33E-05
3213,1.17E-05
79325,3.08E-05
12713,5.37E-05
56825,0.000102475
72052,2.23E-05
89818,2.91E-05
107721,2.06E-05
6084,0.00010373
75888,1.71E-05
107425,1.38E-05
124250,4.97E-05
76896,3.10E-05
13006,1.45E-05
60142,4.06E-05
96996,2.54E-05
51045,9.83E-06
126035,2.10E-05
57210,2.10E-05
93737,4.02E-05
48714,1.87E-05
55350,1.37E-05
75063,4.38E-05
56709,7.14E-05
95200,1.44E-05
11847,5.27E-05
121645,2.45E-05
9300,2.99E-05
114795,2.24E-05
60110,1.56E-05
67414,2.23E-05
75655,1.79E-05
57,5.16E-06
59816,3.74E-05
74170,2.58E-05
103629,2.41E-05
5942,5.16E-06
71215,1.46E-05
95670,1.69E-05
69186,2.72E-05
6487,5.16E-06
67229,2.03E-05
1574,0.000154943
65735,4.34E-05
56396,2.67E-05
56370,5.79E-05
74666,1.87E-05
2948,2.28E-05
87367,2.94E-05
92506,2.96E-05
74995,2.69E-05
69104,2.80E-05
119637,3.41E-05
6956,8.90E-05
103823,2.58E-05
81834,2.22E-05
71968,3.42E-05
58091,5.01E-05
3685,1.91E-05
79099,2.00E-05
66856,4.04E-05
68190,2.15E-05
101603,2.14E-05
61366,2.11E-05
90149,1.11E-05
60530,5.92E-05
70895,1.60E-05
3860,5.15E-05
10708,4.66E-05
115301,5.21E-05
100599,1.71E-05
121972,1.78E-05
125717,1.63E-05
113025,1.32E-05
74997,2.00E-05
28788,3.58E-05
73857,1.75E-05
84918,4.40E-05
102235,3.32E-05
12011,0.000111471
12037,6.60E-05
2170,0.000122537
67356,2.08E-05
96733,2.01E-05
49364,2.76E-05
123000,3.59E-05
97395,2.14E-05
107681,1.62E-05
86976,9.35E-05
50799,0.000106351
77974,2.16E-05
59488,1.30E-05
8419,5.16E-06
59206,2.29E-05
66605,4.45E-05
68011,2.63E-05
78376,8.56E-06
64732,8.99E-06
85046,2.82E-05
106342,1.75E-05
60802,1.43E-05
67177,5.10E-05
5862,6.56E-05
104500,1.03E-05
56384,2.61E-05
71085,2.20E-05
50881,5.12E-05
89669,2.06E-05
99828,1.22E-05
66451,4.61E-05
