126255,6.972747648812622e-05
6671,1.5051249504563017e-05
7646,1.5051249504563017e-05
6301,1.5051249504563017e-05
7135,1.5051249504563017e-05
2974,1.5051249504563017e-05
9140,0.00010654480909565968
9003,1.5051249504563017e-05
113600,4.300114628540896e-05
9540,0.00027878622586090306
75582,2.0873369270144138e-05
3615,1.5051249504563017e-05
7626,0.000169926642171477
126005,3.966267188298852e-05
5193,4.352613273886198e-05
122429,4.1895822700970504e-05
110571,3.462383439656892e-05
1098,0.000206664256309053
137,1.5051249504563017e-05
110291,0.0001757673934149815
3388,3.962433851435004e-05
9712,0.00011421630654801431
51081,3.5714390262258745e-05
4911,0.00014644458977412808
5795,0.00014919649627169836
9684,0.00035044054770770497
4471,0.0001364274303038357
7310,0.000448837308704951
1608,1.5051249504563017e-05
41723,2.4685962671830047e-05
86245,1.5051249504563017e-05
101996,2.5591932826417807e-05
169,0.00010767104920922202
20907,3.238939655954783e-05
109458,1.5051249504563017e-05
58794,1.5051249504563017e-05
109181,1.5051249504563017e-05
19,0.000121867379553619
9362,0.00010034166336375345
7363,1.5051249504563017e-05
4949,1.5051249504563017e-05
115277,2.595401331121769e-05
3046,0.00036934879335762236
11885,4.689461789744175e-05
65838,0.00010113721862589243
44464,6.301569589898613e-05
5521,1.5051249504563017e-05
8074,1.5051249504563017e-05
109553,1.5051249504563017e-05
52900,3.758334362385964e-05
101699,2.6881775106061985e-05
546,1.5051249504563017e-05
11685,0.00010513743335013783
85147,2.738929565426574e-05
24608,2.16204985947176e-05
8758,1.5051249504563017e-05
12463,0.00010034166336375364
1448,1.5051249504563017e-05
12298,6.550665461773763e-05
1624,0.00010788629400425236
86902,8.147779155526746e-05
5292,0.0002575443085204414
68819,3.91561475851445e-05
6038,0.00020656436679100562
261,1.5051249504563017e-05
2920,1.5051249504563017e-05
123737,0.00013802800021587094
117786,0.0002197494129052743
4855,1.5051249504563017e-05
67072,5.002576821879032e-05
9152,0.00032937927311814933
122232,6.064614018570787e-05
4455,1.5051249504563017e-05
124430,4.98873615261753e-05
78202,5.6304685654345e-05
8309,8.680562735645072e-05
51709,3.313063172475299e-05
3080,2.52594534097865e-05
104831,0.0001895950809673334
71757,1.5051249504563017e-05
60530,0.00014516264950264484
8018,0.00010034166336375342
92832,1.5051249504563017e-05
3171,1.5051249504563017e-05
120978,1.5051249504563017e-05
4634,0.000290622751848
83006,8.892993669628857e-05
93291,4.4845086054600384e-05
72593,3.373388597273018e-05
88114,2.811113073197448e-05
67308,3.106591616611721e-05
87826,0.0005132283758830892
7461,1.5051249504563017e-05
120912,0.00015932360965827173
682,2.5866991207829448e-05
65903,0.0001277511134924867
2350,1.5051249504563017e-05
88055,0.00012665873879968276
101940,2.215599632670826e-05
75967,2.4972903654758143e-05
115457,2.042612599575627e-05
8382,8.757248603225879e-05
4475,1.5051249504563017e-05
9949,7.022272978811193e-05
105550,2.3235071194181772e-05
9028,1.5051249504563017e-05
267,0.00010536995501749092
12051,1.5051249504563017e-05
102681,3.313063172475299e-05
3230,0.00026785459800949266
5570,1.5051249504563017e-05
50391,2.098827630728563e-05
121996,1.5051249504563017e-05
12505,0.0001043829560880691
88493,2.5595813539456895e-05
9664,0.00013039725710626128
10804,1.5051249504563017e-05
118350,9.020623469742795e-05
52774,0.00046612545963920047
9006,1.5051249504563017e-05
12559,0.0001003416633637536
6499,0.0002974902456535877
90771,1.5051249504563017e-05
31661,2.1169264761524177e-05
99420,3.10517392559324e-05
100714,0.00023990647342760115
91474,1.5051249504563017e-05
2798,1.5051249504563017e-05
52009,2.8325565239398632e-05
4375,0.0001821781028922978
5282,0.0003411261559581593
9855,1.5051249504563017e-05
65634,5.458873738630363e-05
5213,0.00012014135080525805
8026,1.5051249504563017e-05
4264,1.5051249504563017e-05
6459,1.5051249504563017e-05
82398,9.170154015047384e-05
104825,0.00021830221891762293
6004,1.5051249504563017e-05
49690,1.5051249504563017e-05
84513,4.659924439802228e-05
78186,2.0394681910065085e-05
126077,2.3398685796207273e-05
1384,0.00017417024221093845
79026,2.0859700446903697e-05
853,1.5051249504563017e-05
100248,2.0799753805018932e-05
8530,1.5051249504563017e-05
109551,0.0002673992122459283
95140,1.5051249504563017e-05
9073,0.00020760319981079803
59504,2.943534152648042e-05
110367,2.272231461934754e-05
104014,3.546238088481921e-05
57171,1.5051249504563017e-05
123790,2.3672763034846634e-05
50543,9.340607589206507e-05
3816,1.5051249504563017e-05
2001,1.5051249504563017e-05
107457,2.4057122924190145e-05
90870,1.5051249504563017e-05
1022,1.5051249504563017e-05
75345,2.154638169149843e-05
5121,1.5051249504563017e-05
2702,3.168244673011451e-05
100406,3.184060001401803e-05
108230,1.5051249504563017e-05
98031,2.903347661365318e-05
11702,0.00019077130631904834
46310,0.0001433666266763034
120104,3.853245599427181e-05
58792,2.7000346253752645e-05
9212,1.5051249504563017e-05
55143,1.5051249504563017e-05
9196,0.0002687518223163943
2099,1.5051249504563017e-05
2960,1.5051249504563017e-05
8186,0.00015083461208516212
92643,3.501592019532675e-05
8578,8.167823853651564e-05
59598,2.8258123849116122e-05
7899,1.5051249504563017e-05
7355,1.5051249504563017e-05
6731,6.882027501407166e-05
11883,0.00014854652034693587
117084,1.5051249504563017e-05
9564,1.5051249504563017e-05
106804,3.228903007271761e-05
88437,0.00011006956530814
117151,3.655529677080877e-05
4503,0.0002178177663106397
94427,2.1008945299298168e-05
61129,2.267237977749143e-05
102806,2.917200261488917e-05
2437,1.5051249504563017e-05
5613,1.5051249504563017e-05
12224,0.00024117694379229205
88846,3.3409439980012796e-05
87146,2.8170572646473578e-05
98879,0.00016572420090500199
12043,0.0001131540372381582
7179,9.74137809778954e-05
7303,0.0002995036753416596
1885,1.5051249504563017e-05
3846,1.5051249504563017e-05
10930,1.5051249504563017e-05
95168,3.857915557705162e-05
71421,1.5051249504563017e-05
7115,0.00017804515662273238
10420,1.5051249504563017e-05
1656,1.5051249504563017e-05
4863,0.00019791748780959134
807,0.00016555669618932396
107760,2.034232566457234e-05
64641,4.959463276117232e-05
7584,1.5051249504563017e-05
10090,8.520751483827672e-05
6045,1.5051249504563017e-05
1194,5.449244858990204e-05
562,1.5051249504563017e-05
8182,0.00011947757402636459
5333,3.7096321229499095e-05
123096,2.0719966111272196e-05
9568,1.5051249504563017e-05
9617,3.677495372824554e-05
2730,1.5051249504563017e-05
60700,2.20088963759419e-05
8279,1.5051249504563017e-05
10012,1.5051249504563017e-05
83057,2.1612898992623016e-05
157,1.5051249504563017e-05
52918,2.3755699250154865e-05
12322,6.024356262872142e-05
116527,2.279878672994146e-05
353,1.5051249504563017e-05
67734,2.2517573645161403e-05
11412,1.5051249504563017e-05
70605,2.2740456686037395e-05
55980,3.9877863050271445e-05
75354,1.5051249504563017e-05
115763,2.6363590747185742e-05
2870,2.9334502640665818e-05
4646,0.00042047147719316184
9440,0.0002190968036176886
175,3.6754311895534364e-05
93325,3.189699868433558e-05
52714,2.811406611140606e-05
40724,4.827314715678243e-05
99510,5.959880711558961e-05
8566,4.556819669762987e-05
54716,2.8292313344547635e-05
79349,5.523530235391398e-05
8344,1.5051249504563017e-05
4875,1.5051249504563017e-05
7483,0.00010121931413160347
58115,2.5009573026400026e-05
66109,4.4509666208295585e-05
106802,4.874605133426487e-05
109016,3.130612934743413e-05
50773,2.1922703880136788e-05
107864,2.605290896248307e-05
10613,0.00029566608647089185
116764,0.0001771616043863073
809,0.0001283061218057272
122780,2.7476473857828934e-05
6822,1.5051249504563017e-05
51219,7.649621135221415e-05
77323,3.790131295061681e-05
12679,1.5051249504563017e-05
58197,1.5051249504563017e-05
2517,0.00029900348749840324
10034,1.5051249504563017e-05
117416,2.1479006977016572e-05
1658,5.559476847903456e-05
123442,2.803435227715191e-05
78654,1.5051249504563017e-05
10706,0.00013779787527501598
1682,1.5051249504563017e-05
3840,3.428566908146614e-05
98109,2.8094272526618852e-05
64918,2.9774508824122e-05
108453,2.1429139538069783e-05
8937,6.192255802177603e-05
12715,7.672974140959176e-05
55437,1.5051249504563017e-05
1644,1.5051249504563017e-05
9601,0.00021852047112447842
58071,2.0998387721032012e-05
6547,1.5051249504563017e-05
67838,1.5051249504563017e-05
81183,2.3628291103344017e-05
111070,4.864676699054357e-05
90516,2.2014815883351957e-05
91794,9.174075523893042e-05
83063,1.5051249504563017e-05
108433,8.449735678412736e-05
114392,0.00010968408423243657
3954,1.5051249504563017e-05
50212,2.129455747032719e-05
7801,1.5051249504563017e-05
8750,1.5051249504563017e-05
81544,1.5051249504563017e-05
6261,1.5051249504563017e-05
94825,2.5595813539456895e-05
1526,1.5051249504563017e-05
8971,0.00018845707527756806
9231,7.204287437858082e-05
46971,2.324707655304879e-05
113933,2.0502303660636947e-05
62570,5.449103276648868e-05
107707,0.00019646775062180118
79427,2.0643371605275328e-05
861,1.5051249504563017e-05
114811,4.21373453259278e-05
9479,9.607792371726604e-05
77958,2.1566826439786444e-05
2976,1.5051249504563017e-05
100631,3.053855949229996e-05
75973,2.042612599575627e-05
2828,0.00011512728007438523
50507,3.114881037189502e-05
79024,2.184460201063877e-05
13854,9.109718372370655e-05
75971,0.00013251440631355276
5719,1.5051249504563017e-05
5131,0.00012832621765381113
72943,0.00010760283464385535
60446,0.00010650709169722749
75150,2.7104454350587207e-05
77299,4.771956602614588e-05
107408,4.310165587291768e-05
4746,0.0004934977797749648
1768,1.5051249504563017e-05
119359,2.6263232358074292e-05
5673,1.5051249504563017e-05
63156,1.5051249504563017e-05
1308,1.5051249504563017e-05
7780,0.00012169963180991622
72941,1.5051249504563017e-05
60401,2.2365719804182123e-05
12230,0.00014289485228531168
47251,3.9791283778400185e-05
10387,1.5051249504563017e-05
85715,0.00010786631507159872
11230,1.5051249504563017e-05
6334,1.5051249504563017e-05
52830,4.8636208330217044e-05
10100,6.300937979605533e-05
12681,1.5051249504563017e-05
55074,1.5051249504563017e-05
7868,1.5051249504563017e-05
6489,1.5051249504563017e-05
76375,2.6268948936613888e-05
100336,2.065743654659836e-05
5908,1.5051249504563017e-05
5641,1.5051249504563017e-05
12577,0.00012255048708992669
1506,1.5051249504563017e-05
115090,4.402001115936829e-05
101733,3.2095747877456514e-05
289,1.5051249504563017e-05
69618,4.551764278473149e-05
104200,2.246382502523287e-05
9430,1.5051249504563017e-05
113598,5.630702840289702e-05
79273,2.0502303660636947e-05
6522,1.5051249504563017e-05
4328,1.5051249504563017e-05
54355,2.1772836951802762e-05
79331,1.5051249504563017e-05
67211,7.010823023510245e-05
3593,2.03122721001837e-05
104270,2.0799753805018932e-05
1440,1.5051249504563017e-05
3094,1.5051249504563017e-05
6436,1.5051249504563017e-05
126157,0.0001483439626226303
85782,2.5824588077943413e-05
83307,6.141558861869818e-05
9105,0.0002453173361354688
74212,7.398590070713319e-05
1570,0.0003812812589476608
9428,0.00038389233730917613
66103,2.81196514086706e-05
107729,6.431176941471281e-05
92927,2.104372254468761e-05
93205,2.0524160132791696e-05
4288,1.5051249504563017e-05
48443,7.791936901145838e-05
2449,1.5051249504563017e-05
6605,0.000235010683746207
9255,2.583032304752972e-05
91756,1.5051249504563017e-05
125298,3.049239872413587e-05
1054,1.5051249504563017e-05
66281,7.905217783932846e-05
48903,5.89141509295024e-05
75813,3.35046145256756e-05
3374,0.00013990932063121235
84956,2.3389439866037575e-05
105099,2.6819409286287006e-05
76838,3.726271127758718e-05
10826,0.00013381890580381838
76965,2.539787630635377e-05
6978,1.5051249504563017e-05
10198,1.5051249504563017e-05
116926,1.5051249504563017e-05
3026,1.5051249504563017e-05
117097,1.5051249504563017e-05
117842,3.548547844570369e-05
64386,1.5051249504563017e-05
5992,1.5051249504563017e-05
462,0.00031648943373613483
3453,1.5051249504563017e-05
74725,2.007321481081399e-05
76367,3.6153890250451324e-05
120015,4.731837488400159e-05
10778,0.00017026388248287308
84314,3.4648176929937e-05
103637,2.825827071472213e-05
3473,0.00031278163042713783
94852,5.2195275717053434e-05
62160,2.1252039791709244e-05
6322,0.0004521806756276074
578,1.5051249504563017e-05
92653,2.0964144819245186e-05
63779,3.473287258469433e-05
72969,2.1726362023257182e-05
2688,0.00015601564781829948
71986,2.1560987964660077e-05
12489,8.468970966029108e-05
12613,0.00012790952951731107
87158,8.21849764228042e-05
70133,2.1662776819579406e-05
97787,2.2435068427389092e-05
76145,2.161213357779928e-05
58838,2.049233415837646e-05
10708,0.0001362642543535462
837,1.5051249504563017e-05
7696,1.5051249504563017e-05
126259,0.0002140855150332797
6071,1.5051249504563017e-05
3481,1.5051249504563017e-05
6696,1.5051249504563017e-05
81897,4.2298692080417844e-05
1134,0.00016977719450563116
1210,0.00015229069357375577
102042,6.806747120874563e-05
10174,7.338856691158633e-05
279,1.5051249504563017e-05
64603,2.3659941727246177e-05
117483,2.1328109475334363e-05
59616,2.119646878564113e-05
117332,2.173989327091092e-05
106135,2.1272356882013222e-05
87398,2.0502303660636947e-05
115374,2.7947806716907782e-05
63767,2.1232034947196662e-05
78044,1.5051249504563017e-05
1606,1.5051249504563017e-05
6830,0.00011620231052538391
10524,1.5051249504563017e-05
5976,1.5051249504563017e-05
90776,1.5051249504563017e-05
1316,1.5051249504563017e-05
62863,2.0640773115013556e-05
5793,1.5051249504563017e-05
5205,0.00034702989130534496
7429,5.8797219707627064e-05
26897,2.1655502802887076e-05
68350,0.00012822619651377298
3048,0.00010542898077352307
5383,0.00038859989503546745
3279,0.0002629015857686366
7353,1.5051249504563017e-05
419,1.5051249504563017e-05
101331,2.7782607690095814e-05
602,1.5051249504563017e-05
9192,1.5051249504563017e-05
59100,3.7002532219974054e-05
73337,2.7777872099071722e-05
116679,2.683714886425333e-05
114879,2.8908138151040102e-05
109149,6.255497447255309e-05
4320,0.00019078260743325383
592,0.00023516607906050232
331,1.5051249504563017e-05
8118,1.5051249504563017e-05
911,1.5051249504563017e-05
1024,1.5051249504563017e-05
48992,2.0964144819245186e-05
52824,5.073028501995402e-05
76824,4.300451607191376e-05
8048,0.00016586583549184277
9485,1.5051249504563017e-05
117155,1.5051249504563017e-05
10796,0.00011101158682647154
50441,6.05855980789127e-05
5011,1.5051249504563017e-05
101298,4.028826497609764e-05
96409,6.480413117034718e-05
60544,2.452088179625402e-05
117111,2.275946155667207e-05
120035,4.9559863920993355e-05
74940,2.1275089662896006e-05
2740,1.5051249504563017e-05
6358,1.5051249504563017e-05
60207,0.00014652160785207197
84458,4.797474875505835e-05
103909,3.0329128295451916e-05
3691,1.5051249504563017e-05
29,9.630267947192159e-05
86267,2.0344796699444762e-05
1482,1.5051249504563017e-05
76607,3.798932255413604e-05
3386,1.5051249504563017e-05
11633,8.940259457515869e-05
4772,7.45753662984652e-05
74835,3.095016542833211e-05
95206,2.516933342786876e-05
98588,0.00016546737669773142
62660,1.5051249504563017e-05
10184,1.5051249504563017e-05
7776,0.00013794325520290687
113892,2.1141840036089063e-05
80390,2.8048232786307696e-05
7828,1.5051249504563017e-05
11056,0.00017730459005673756
123762,2.1922703880136788e-05
8399,1.5051249504563017e-05
359,1.5051249504563017e-05
121863,1.5051249504563017e-05
6545,0.00039863314139290765
4435,0.0001214017820754521
9030,0.00010619607208717673
4260,1.5051249504563017e-05
12709,1.5051249504563017e-05
67650,2.0849451818558525e-05
9235,1.5051249504563017e-05
83372,2.1919691856906534e-05
9316,7.356493408077051e-05
113834,3.985079962397336e-05
3681,9.850903095501561e-05
103871,1.5051249504563017e-05
1530,0.00010759418016617351
64096,1.5051249504563017e-05
96958,1.5051249504563017e-05
56683,2.2191962802626157e-05
94359,1.5051249504563017e-05
86559,1.5051249504563017e-05
113602,2.76568033600481e-05
9959,0.00012920879986674544
91498,4.901362088949522e-05
118972,2.4355542246339816e-05
96822,9.39076887619343e-05
46940,6.0677806770650206e-05
8741,0.000194270530509188
11016,1.5051249504563017e-05
3380,1.5051249504563017e-05
92955,2.124177444623137e-05
5631,1.5051249504563017e-05
4536,5.13358143981856e-05
126449,2.0524066060622408e-05
735,1.5051249504563017e-05
118422,4.195995493872897e-05
6585,5.7754683404895835e-05
6198,1.5051249504563017e-05
84010,3.809747779707007e-05
12170,7.942842424246533e-05
4427,1.5051249504563017e-05
10691,1.5051249504563017e-05
4885,1.5051249504563017e-05
4839,1.5051249504563017e-05
11904,2.7952518951859542e-05
78284,4.383706458701076e-05
109770,3.360968070056709e-05
9678,1.5051249504563017e-05
111023,7.574950709218016e-05
7297,0.00013184630202604884
124388,2.030623830409947e-05
78618,2.969741637552074e-05
12745,0.00020393122600413736
76491,3.6315065164949026e-05
99737,7.066420487650046e-05
1110,0.00012741540863175717
57601,2.6765238635762852e-05
92885,2.6634125648483987e-05
85225,2.635286991214451e-05
10792,5.9347018197541014e-05
1973,1.5051249504563017e-05
3491,1.5051249504563017e-05
10216,0.00016996640752661664
119341,2.2517573645161403e-05
66459,9.684019926993013e-05
1754,1.5051249504563017e-05
114250,3.122354757251537e-05
7632,0.00016502348740490198
1955,6.798730001777568e-05
3207,1.5051249504563017e-05
4204,1.5051249504563017e-05
6720,0.00044479418523175077
70131,2.2510283045237425e-05
85365,0.00014866818042921806
95682,2.0488272261906817e-05
1510,1.5051249504563017e-05
5489,1.5051249504563017e-05
3211,7.415949906672766e-05
8748,0.0001008306545140346
12786,1.5051249504563017e-05
120882,1.5051249504563017e-05
78220,3.12768729056739e-05
2580,1.5051249504563017e-05
50683,5.989437989578497e-05
12398,1.5051249504563017e-05
3370,1.5051249504563017e-05
60026,2.315116751331201e-05
107370,3.1641420539744274e-05
5094,0.00018662905998581233
100451,2.1594325345458968e-05
59742,2.2842709171556652e-05
8919,1.5051249504563017e-05
6849,1.5051249504563017e-05
5856,0.00018161946747630628
88033,2.1655502802887076e-05
113864,3.467651250583948e-05
1957,5.272846480641286e-05
2654,1.5051249504563017e-05
113011,3.863180536783782e-05
72036,1.5051249504563017e-05
9144,0.00010771130605899451
1050,1.5051249504563017e-05
107018,2.5483761547714057e-05
9338,0.00026831927387016476
105841,6.58043818007627e-05
95307,3.469484562465668e-05
7121,0.00015508882243550263
3894,0.0005501064890103112
1294,0.0001751396280805038
2160,1.5051249504563017e-05
111039,2.8167266583262826e-05
8632,1.5051249504563017e-05
126285,6.009841502487545e-05
3822,7.022236036740907e-05
9473,1.5051249504563017e-05
52033,0.0002563730132988888
3376,1.5051249504563017e-05
107346,1.5051249504563017e-05
3511,1.5051249504563017e-05
96566,6.330036396032322e-05
69378,2.0201217878089805e-05
84992,0.00044509252068691135
61842,0.0010433628108824117
11965,0.00019073622381361347
7860,0.00020276353358934758
123792,2.373005042277841e-05
51689,4.9703234499692235e-05
80753,4.030030498801086e-05
105799,2.2379171960312157e-05
52455,3.300944426924125e-05
78877,2.1622274225094056e-05
1418,6.940299824835428e-05
77599,2.3774904903964487e-05
4722,1.5051249504563017e-05
4447,5.3561019163299966e-05
57,1.5051249504563017e-05
11034,5.9135781876152346e-05
10877,8.606922766845048e-05
18931,3.54000518820171e-05
12342,0.0003529291214034623
76345,3.304971004681858e-05
369,0.00024211542247812892
5044,0.00039893312241305135
76385,2.1399459931970377e-05
4178,2.017460262253098e-05
120146,5.881585559601334e-05
51685,3.0044233748741987e-05
118220,2.159042266381734e-05
6972,0.00022935852850137584
52776,4.7075946037633735e-05
76170,0.0002686843598130477
8291,1.5051249504563017e-05
8885,4.438565893219208e-05
66033,2.75843145349088e-05
113604,9.364343665417031e-05
3169,1.5051249504563017e-05
109577,3.8964817634792054e-05
73189,2.1507269308720194e-05
10971,5.062492392477838e-05
94335,3.315737620446458e-05
6108,1.5051249504563017e-05
7964,1.5051249504563017e-05
100605,2.6135224931757854e-05
64653,1.5051249504563017e-05
113353,0.00023862809075159806
8931,4.816954121713738e-05
96120,2.0547030767547108e-05
2600,0.00018147552531175864
109450,3.066345922327557e-05
105669,7.747170258641944e-05
8172,0.00015499157889323483
53746,6.121638383319594e-05
63757,7.653072013097383e-05
6611,0.0002203365122291946
97795,2.20088963759419e-05
85371,0.00010040202273867812
6806,0.00010034166336375364
88731,2.6177911133345187e-05
6520,0.0001133968877703793
101087,1.5051249504563017e-05
86593,2.5521013235755606e-05
6667,0.00010034166336375375
106694,2.1584188608228728e-05
6362,1.5051249504563017e-05
10439,0.00030238599007736104
3854,1.5051249504563017e-05
11166,2.9336607542299812e-05
63660,1.5051249504563017e-05
534,0.00022309392191422007
12116,0.00031747530520115407
83399,3.584708953153623e-05
4357,1.5051249504563017e-05
3325,1.5051249504563017e-05
86825,2.7371601895277423e-05
73994,2.219638546437874e-05
8957,1.5051249504563017e-05
48762,3.495252421172951e-05
5651,1.5051249504563017e-05
69873,2.652943704157216e-05
78728,2.0383840603030398e-05
5260,8.1815345538253e-05
6356,1.5051249504563017e-05
5846,0.0003237921722190429
4419,1.5051249504563017e-05
60134,1.5051249504563017e-05
118655,2.303643507959871e-05
84546,2.0589827493660252e-05
5123,1.5051249504563017e-05
510,3.4768823511968066e-05
75719,4.02161587024845e-05
12276,1.5051249504563017e-05
1991,1.5051249504563017e-05
8265,1.5051249504563017e-05
58091,0.00010273240824402804
5828,0.00012030392915456547
1056,1.5051249504563017e-05
118719,3.299780246718902e-05
123186,3.726403036644312e-05
118430,8.225229017382105e-05
107681,3.452474646893421e-05
71711,5.063313659805701e-05
10234,0.0003182249062188343
95507,1.5051249504563017e-05
11919,2.1956149867742075e-05
12361,1.5051249504563017e-05
65546,6.143335813190074e-05
4979,0.00012443896329046813
5437,0.00012018034437844844
2194,0.00031717798804163915
8670,1.5051249504563017e-05
11600,0.00014548567945799488
19382,7.060520610766817e-05
4194,5.392191747370577e-05
109215,2.0972735498455568e-05
54307,4.681101508366919e-05
6507,0.00047517280328974196
61010,2.0515587470814568e-05
6344,0.00012201899904517718
28953,3.1165388586359566e-05
23388,1.5051249504563017e-05
4188,0.0005770026177972224
3856,0.0004921195690661121
108039,2.3223610575944115e-05
10671,0.00015599011483445968
11689,0.0002164630772168938
287,1.5051249504563017e-05
11329,1.5051249504563017e-05
89667,3.239713411294878e-05
122559,6.28845477645618e-05
7715,1.5051249504563017e-05
6455,1.5051249504563017e-05
20704,3.3684551337683276e-05
5080,6.197387808783425e-05
39016,5.149570908242133e-05
73585,2.7686192090507802e-05
11335,1.5051249504563017e-05
11802,0.0001396751096130641
8983,8.381271920692022e-05
93455,2.387879984697707e-05
2804,0.0002481490717439572
99069,2.730608477428028e-05
7203,6.570386522039008e-05
114330,0.0002670266004212166
53072,2.0188214048841813e-05
8106,1.5051249504563017e-05
8580,1.5051249504563017e-05
122207,6.332920865065318e-05
75592,2.6797156738642008e-05
4867,1.5051249504563017e-05
2409,1.5051249504563017e-05
9208,1.5051249504563017e-05
3295,0.00010794223943842817
12098,3.325920548892901e-05
3128,1.5051249504563017e-05
7988,1.5051249504563017e-05
12672,0.00013531762357098183
57826,5.8137613816341114e-05
113773,4.8068780445206014e-05
51609,2.632410502846597e-05
57184,3.378810266165153e-05
8411,1.5051249504563017e-05
7056,1.5051249504563017e-05
6675,1.5051249504563017e-05
9020,1.5051249504563017e-05
8845,1.5051249504563017e-05
12455,0.00010077974982268245
9134,1.5051249504563017e-05
3930,9.144598981682285e-05
57030,4.871149692323148e-05
73748,0.0002979697959444207
79367,0.00013432814011501415
3862,0.000323272443531294
9300,8.73908513733975e-05
117487,7.538636669164276e-05
11018,0.00048034781277835585
100427,4.312636298943358e-05
9036,1.5051249504563017e-05
120922,9.594380357877229e-05
4608,1.5051249504563017e-05
1148,0.0003165209746643248
5842,1.5051249504563017e-05
1372,1.5051249504563017e-05
7085,0.00013009383845032215
89208,4.8637905064037654e-05
1708,1.5051249504563017e-05
77181,2.7332214489982394e-05
9046,1.5051249504563017e-05
103279,1.5051249504563017e-05
5355,0.00012365371791605504
11004,1.5051249504563017e-05
3301,1.5051249504563017e-05
64651,0.00011395414515196056
6231,0.0003235939229447052
99171,7.597882686142008e-05
2728,2.7448805451162576e-05
4887,0.0002525202027418252
3792,1.5051249504563017e-05
85367,1.5051249504563017e-05
71361,1.5051249504563017e-05
7650,0.00035176768071034986
93848,3.656107257193978e-05
114819,2.105895922832662e-05
4712,0.0002560490902282318
5888,1.5051249504563017e-05
88615,1.5051249504563017e-05
105507,2.4901383209272475e-05
111494,0.00010494846374525009
83327,3.666556395016762e-05
122859,2.0456592307784944e-05
6950,0.0003591786303474173
7582,1.5051249504563017e-05
5546,1.5051249504563017e-05
54319,8.832005293588112e-05
108735,2.234610420029387e-05
3923,0.00014774999992923422
9265,1.5051249504563017e-05
4106,1.5051249504563017e-05
122084,1.5051249504563017e-05
110046,2.6506211784412846e-05
115777,3.2278401887288305e-05
9728,1.5051249504563017e-05
5948,9.22471933975861e-05
7431,0.0001426059003394417
10074,9.620694313447952e-05
2590,1.5051249504563017e-05
34809,3.103581756958786e-05
13749,2.4933119972290383e-05
100106,0.00022958156692803682
2172,0.000654352085586517
73642,2.712915083994536e-05
3928,0.00017232206098447185
73662,2.127218288415745e-05
86108,2.6310299889977455e-05
92931,3.9403334926823765e-05
2487,1.5051249504563017e-05
2276,1.5051249504563017e-05
1610,1.5051249504563017e-05
97789,4.919705160060041e-05
7009,1.5051249504563017e-05
9536,1.5051249504563017e-05
7556,1.5051249504563017e-05
118153,2.2408051328892464e-05
2111,1.5051249504563017e-05
4562,0.00029385859422552423
1901,1.5051249504563017e-05
4680,0.00021630780058296407
100190,6.185649612292574e-05
91,1.5051249504563017e-05
51268,2.1528603470001195e-05
3994,1.5051249504563017e-05
2678,0.00010056437939797188
64571,2.0626037631434968e-05
